"message_id","text","label","label_text","subject","message","date","email_length","word_count","num_links","num_exclamations","num_dollars","num_upper_words","num_spam_words","has_numbers","subject_length","num_lines"
"15691","important service pack 2 update - january 5 th its illegal to use hacked operating systems we might have just what you need : windows x ' p professional 2 oo 2 . . . . . . . . . . . 5 o adobe photoshop 7 . o . . . . . . . . . . . . . . . . . . . . . . . . . . 6 o microsoft offlce x ' p pro 2002 . . . . . . . . . . . . . 6 o corel draw graphics suite 11 . . . . . . . . . . . . . 6 o more information : http : / / dervish . yuobyhere . biz / thanks corey cantu milkman macmedin industries , sialkot , pakistan phone : 111 - 341 - 5122 mobile : 681 - 664 - 1111 email : alyfoffmwok @ freeservers . com this message is being sent to confirm your account . please do not reply directly to this message this download is a 70 minute trial freeware notes : the contents of this reply is for usage and should not be butterball sulfide tonk point compensate time : tue , 11 jan 2005 02 : 40 : 09 - 0800","1","spam","important service pack 2 update - january 5 th","its illegal to use hacked operating systems we might have just what you need : windows x ' p professional 2 oo 2 . . . . . . . . . . . 5 o adobe photoshop 7 . o . . . . . . . . . . . . . . . . . . . . . . . . . . 6 o microsoft offlce x ' p pro 2002 . . . . . . . . . . . . . 6 o corel draw graphics suite 11 . . . . . . . . . . . . . 6 o more information : http : / / dervish . yuobyhere . biz / thanks corey cantu milkman macmedin industries , sialkot , pakistan phone : 111 - 341 - 5122 mobile : 681 - 664 - 1111 email : alyfoffmwok @ freeservers . com this message is being sent to confirm your account . please do not reply directly to this message this download is a 70 minute trial freeware notes : the contents of this reply is for usage and should not be butterball sulfide tonk point compensate time : tue , 11 jan 2005 02 : 40 : 09 - 0800","2005-01-11","895","223","0","0","0","0","3","1","46","1"
"15069","make $ 314 hello , we sent you an email a while ago , because you now qualify for a new mortgage . you could get $ 300 , 000 for as little as $ 700 a month ! bad credit is no problem , you can pull cash out or refinance . please click on this link for free consultation by a mortgage broker : http : / / www . hgkkdc . com / best regards , jamie higgs no thanks : http : / / www . hgkkdc . com / rl - - - - system information - - - - form from area works numbering another contribution zone languages ) rfc 3066 languages essential require presentation submitted cannot stroke - radical here collating resources intermediaries identified presents index","1","spam","make $ 314","hello , we sent you an email a while ago , because you now qualify for a new mortgage . you could get $ 300 , 000 for as little as $ 700 a month ! bad credit is no problem , you can pull cash out or refinance . please click on this link for free consultation by a mortgage broker : http : / / www . hgkkdc . com / best regards , jamie higgs no thanks : http : / / www . hgkkdc . com / rl - - - - system information - - - - form from area works numbering another contribution zone languages ) rfc 3066 languages essential require presentation submitted cannot stroke - radical here collating resources intermediaries identified presents index","2004-08-11","652","133","0","1","3","0","3","1","10","1"
"4015","copies everything - easy download or disc duplicator 923 saw mill river road suite 175 ardsley , new york 10502 to be taken off future mailings , please see this link if the image above doesn ' t load please g oh e r e . p . o . box 7897 g . p . o . shahalam , 40732 shahalam , selangord . e . malaysia .","1","spam","copies everything - easy download or disc","duplicator 923 saw mill river road suite 175 ardsley , new york 10502 to be taken off future mailings , please see this link if the image above doesn ' t load please g oh e r e . p . o . box 7897 g . p . o . shahalam , 40732 shahalam , selangord . e . malaysia .","2004-05-28","304","69","0","0","0","0","0","1","41","1"
"12657","gtv - 2 status files attached are the notes and latest timeline from this week ' s gtv - ii status meeting . bill fortney 3 - 9952","0","ham","gtv - 2 status files","attached are the notes and latest timeline from this week ' s gtv - ii status meeting . bill fortney 3 - 9952","2001-09-04","130","28","0","0","0","0","0","1","20","1"
"19110","borax craig paliourg , % valiumxanaxcialis and _ more get hydrocodone , or soma . * 2 of the best pain killers out ! please lqqk ( http : / / www . 403 . entering 7169 pill . biz / bl 2 - - wart vi demultiplex schwartz accipiter aba evince shoot volt grassland b elect agreeable rival dearborn bug mcadams perimeter ampex concept brock stringy bialystok albrecht rick factor taint balcony cpa babyhood iii grebe write transduction wrack vixen absurd stablemen artichoke .","1","spam","borax craig","paliourg , % valiumxanaxcialis and _ more get hydrocodone , or soma . * 2 of the best pain killers out ! please lqqk ( http : / / www . 403 . entering 7169 pill . biz / bl 2 - - wart vi demultiplex schwartz accipiter aba evince shoot volt grassland b elect agreeable rival dearborn bug mcadams perimeter ampex concept brock stringy bialystok albrecht rick factor taint balcony cpa babyhood iii grebe write transduction wrack vixen absurd stablemen artichoke .","2004-06-11","471","85","0","1","0","0","0","1","11","1"
"16694","real time deals for 06 / 12 and 06 / 14 bill , my name is ainsley and i am taking over for daniel kang . i was checking to see if there were any real time deals for 06 - 12 and 06 - 14 . thanks ! ainsley gaddis 713 - 345 - 2877","0","ham","real time deals for 06 / 12 and 06 / 14","bill , my name is ainsley and i am taking over for daniel kang . i was checking to see if there were any real time deals for 06 - 12 and 06 - 14 . thanks ! ainsley gaddis 713 - 345 - 2877","2001-06-18","227","56","0","1","0","0","0","1","39","1"
"30017","what ' s your dream lifestyle earlene ? did you know that you can actually make money on google ? anyone can do it and it is easy ! just one simple google adwords campaign , which takes less than 30 minutes a week , earns me thousands per month . and in googlecash i show you exactly how i did it , and how you can too . what ' s your dream lifestyle ? kimono corporal rainfall assonant biota chinook canvas resiny caw bidiagonal catherine hilarious censorious hypnotic envoy enzyme blew bombproof assam coset revive dash sluice subsuming quorum checkout confident chit swarthy calgary galbreath profile nikko yield downriver bleed semantic vaughn cocklebur diabetic catnip diet destine translucent trophy vain excusable cleanse sabbath parapsychology oxidate brendan cunard greece puritan meredith milch cult scribe bleak balletic irredentist administratrix garvey minutiae beatitude purpose butterfield omnibus meteoritic giacomo kinky boson amygdaloid blackwell niger drove machismo exhumation bamboo tort quasistationary builtin tribulate boniface infiltrate disturbance touchstone saga neophyte classy sludge szilard thunder smattering alteration toby lysine cupboard bounce chaplain paycheck archetypical decommission april airpark balcony strop scatterbrain couldn ' t nostril hepburn abernathy byrne accustom foray peppergrass depreciable taunt but riverside fallacious autobiography pretty patio contradictory thence mercer mont ascetic cooperate dna prerequisite stenotype chalmers convene dahl shafer orthophosphate brotherhood","1","spam","what ' s your dream lifestyle earlene ?","did you know that you can actually make money on google ? anyone can do it and it is easy ! just one simple google adwords campaign , which takes less than 30 minutes a week , earns me thousands per month . and in googlecash i show you exactly how i did it , and how you can too . what ' s your dream lifestyle ? kimono corporal rainfall assonant biota chinook canvas resiny caw bidiagonal catherine hilarious censorious hypnotic envoy enzyme blew bombproof assam coset revive dash sluice subsuming quorum checkout confident chit swarthy calgary galbreath profile nikko yield downriver bleed semantic vaughn cocklebur diabetic catnip diet destine translucent trophy vain excusable cleanse sabbath parapsychology oxidate brendan cunard greece puritan meredith milch cult scribe bleak balletic irredentist administratrix garvey minutiae beatitude purpose butterfield omnibus meteoritic giacomo kinky boson amygdaloid blackwell niger drove machismo exhumation bamboo tort quasistationary builtin tribulate boniface infiltrate disturbance touchstone saga neophyte classy sludge szilard thunder smattering alteration toby lysine cupboard bounce chaplain paycheck archetypical decommission april airpark balcony strop scatterbrain couldn ' t nostril hepburn abernathy byrne accustom foray peppergrass depreciable taunt but riverside fallacious autobiography pretty patio contradictory thence mercer mont ascetic cooperate dna prerequisite stenotype chalmers convene dahl shafer orthophosphate brotherhood","2004-10-17","1538","218","0","1","0","0","1","1","39","1"
"25638","add 3 + inches today - don ' t get left behind feel insecure about your penis size ? http : / / www . okmpoi . com / ss / to grow mature is to separate more distinctly , to connect more closely . all men by nature desire knowledge . am i not destroying my enemies when i make friends of them ? . . . it is better to succeed with success than failure . no one ever understood disaster until it came .","1","spam","add 3 + inches today - don ' t get left behind","feel insecure about your penis size ? http : / / www . okmpoi . com / ss / to grow mature is to separate more distinctly , to connect more closely . all men by nature desire knowledge . am i not destroying my enemies when i make friends of them ? . . . it is better to succeed with success than failure . no one ever understood disaster until it came .","2005-06-26","399","87","0","0","0","0","0","1","46","1"
"5831","re : jeff skilling does msl 50 vince , thank you so much for your generous pledge . please make your check payable to "" national ms society , "" and send it to me at eb 5008 a at your convenience . thanks again , srs vince j kaminski @ ect 03 / 30 / 2000 09 : 02 am to : sherri sera / corp / enron @ enron cc : vince j kaminski / hou / ect @ ect subject : re : jeff skilling does msl 50 sherri , i can pledge $ 2 per mile . vince enron north america corp . from : sherri sera @ enron 03 / 29 / 2000 11 : 13 am to : j mark metts / na / enron @ enron , dolores fisher / na / enron @ enron , jeffrey sherrick / corp / enron @ enron , christina grow / corp / enron @ enron , kenneth lay / corp / enron @ enron , jeff skilling / corp / enron @ enron , joseph w sutton / enron _ development @ enron _ development , james m bannantine / enron _ development @ enron _ development , cliff baxter / hou / ect @ ect , sanjay bhatnagar / enron _ development @ enron _ development , rick buy / hou / ect @ ect , richard causey / corp / enron @ enron , diomedes christodoulou / enron _ development @ enron _ development , james derrick / corp / enron @ enron , andrew s fastow / hou / ect @ ect , peggy fowler / enron @ gateway , mark frevert / lon / ect @ ect , kevin hannon / enron communications @ enron communications , ken harrison / enron @ gateway , david haug / enron _ development @ enron _ development , joe hirko / enron communications @ enron communications , stanley horton / corp / enron @ enron , kurt s huneke / enron _ development @ enron _ development , larry l izzo / enron _ development @ enron _ development , steven j kean / hou / ees @ ees , mark koenig / corp / enron @ enron , rebecca p mark / hou / azurix @ azurix , mike mcconnell / hou / ect @ ect , rebecca mcdonald / enron _ development @ enron _ development , jeffrey mcmahon / hou / ect @ ect , lou l pai / hou / ees @ ees , ken rice / enron communications @ enron communications , john sherriff / lon / ect @ ect , greg whalley / hou / ect @ ect , thomas e white / hou / ees @ ees , brenda garza - castillo / enron _ development @ enron _ development , marcia manarin / enron _ development @ enron _ development , susan skarness / hou / ect @ ect , stacy guidroz / enron _ development @ enron _ development , beena pradhan / enron _ development @ enron _ development , karen k heathman / hou / ect @ ect , sharron westbrook / corp / enron @ enron , molly bobrow / enron _ development @ enron _ development , rosane fabozzi / enron _ development @ enron _ development , stephanie harris / corp / enron @ enron , bridget maronge / hou / ect @ ect , mary trosper / enron @ gateway , nicki daw / lon / ect @ ect , carol ann brown / enron communications @ enron communications , dolly henrici / enron @ gateway , ann joyner / corp / enron @ enron , elaine rodriguez / enron _ development @ enron _ development , nancy young / enron communications @ enron communications , cindy stark / corp / enron @ enron , sherryl stone / enron _ development @ enron _ development , mary e garza / enron _ development @ enron _ development , maureen mcvicker / hou / ees @ ees , joannie williamson / corp / enron @ enron , rosalee fleming / corp / enron @ enron , marsha lindsey / hou / azurix @ azurix , cathy phillips / hou / ect @ ect , loretta brelsford / enron _ development @ enron _ development , sue ford / hou / ect @ ect , karen owens / hou / ees @ ees , dorothy dalton / enron communications @ enron communications , lauren urquhart / lon / ect @ ect , pam benson / enron _ development @ enron _ development , liz m taylor / hou / ect @ ect , judy g smith @ ees , katherine brown / corp / enron @ enron , vanessa groscrand / corp / enron @ enron , cindy olson / corp / enron @ enron , bobbie power / corp / enron @ enron cc : danny mccarty / lon / ect @ ect , philippe a bibi / hou / ect @ ect , david w delainey / hou / ect @ ect , mark e haedicke / hou / ect @ ect , michael kopper / hou / ect @ ect , john j lavorato / cal / ect @ ect , jere c overdyke / hou / ect @ ect , greg piper / corp / enron @ enron , jeffrey a shankman / hou / ect @ ect , richard dimichele / enron communications @ enron communications , jay fitzgerald / corp / enron @ enron , jim fallon / hou / ect @ ect , rebecca carter / corp / enron @ enron , david cox / enron communications @ enron communications , tom gros / enron communications @ enron communications , marty sunde / hou / ees @ ees , dan leff / hou / ees @ ees , jim crowder / enron communications @ enron communications , mary ann long / enron communications @ enron communications , charlene jackson / corp / enron @ enron , jeremy blachman / hou / ees @ ees , mark s muller / hou / ees @ ees , michael burke / houston / eott @ eott , john b echols / hou / ees @ ees , gene humphrey / hou / ect @ ect , drew c lynch / hou / ect @ ect , amanda k martin / hou / azurix @ azurix , ted murphy / hou / ect @ ect , mark palmer / corp / enron @ enron , paula rieker / corp / enron @ enron , rob walls / enron _ development @ enron _ development , david berberian / enron communications @ enron communications , scott yeager / enron communications @ enron communications , stephen barth / enron communications @ enron communications , john bloomer / enron communications @ enron communications , kenny burroughs / enron communications @ enron communications , kevin garland / enron communications @ enron communications , john griebling / enron communications @ enron communications , kevin howard / enron communications @ enron communications , kristina mordaunt / enron communications @ enron communications , everett plante / enron communications @ enron communications , david reece / enron communications @ enron communications , james reece / enron communications @ enron communications , rex shelby / enron communications @ enron communications , claudia johnson / enron communications @ enron communications , kevin kohnstamm / enron communications @ enron communications , steve luginbill / enron communications @ enron communications , jean mrha / enron communications @ enron communications , brad nebergall / enron communications @ enron communications , raymond bowen / hou / ect @ ect , janet r dietrich / hou / ect @ ect , jeff donahue / hou / ect @ ect , gary hickerson / hou / ect @ ect , vince j kaminski / hou / ect @ ect , george mcclellan / hou / ect @ ect , julia murray / hou / ect @ ect , brian redmond / hou / ect @ ect , colleen sullivan / hou / ect @ ect subject : jeff skilling does msl 50 well , the bike is inspected , a few training rides have been made , and the camping gear is being dusted off ( yes , he is actually camping at the fairgrounds in lagrange ! ) . now all our fearless leader ( and incidentally , the national multiple sclerosis society ' s 2000 man of the year ) , jeff skilling , needs is your help in raising money for ms . enron ' s msl 50 dream team is bigger than some townships in these parts - over 350 enron employees , led by jeff , will ride from houston to austin under the enron flag april 15 - 16 , and the team ' s goal is to raise $ 350 , 000 . i am challenging ( is begging a better word ? ) each of you to pledge a certain amount per mile - i . e . , $ 1 , $ 2 , $ 5 , it ' s your call . i ' ll even give you a break on the calculation and use 150 miles , even though jeff swears it ' s closer to 170 miles ( you know how he is with numbers ) . of course , a flat pledge is also appreciated . and don ' t forget , enron will match your pledge to this very worthy cause 1 - 1 . i hope you will join the team and help enron maintain its status as the top money raiser of all msl 50 rides in the nation ! thank you for your consideration . if you have any questions , please don ' t hesitate to call me . sherri x 3 - 5984","0","ham","re : jeff skilling does msl 50","vince , thank you so much for your generous pledge . please make your check payable to "" national ms society , "" and send it to me at eb 5008 a at your convenience . thanks again , srs vince j kaminski @ ect 03 / 30 / 2000 09 : 02 am to : sherri sera / corp / enron @ enron cc : vince j kaminski / hou / ect @ ect subject : re : jeff skilling does msl 50 sherri , i can pledge $ 2 per mile . vince enron north america corp . from : sherri sera @ enron 03 / 29 / 2000 11 : 13 am to : j mark metts / na / enron @ enron , dolores fisher / na / enron @ enron , jeffrey sherrick / corp / enron @ enron , christina grow / corp / enron @ enron , kenneth lay / corp / enron @ enron , jeff skilling / corp / enron @ enron , joseph w sutton / enron _ development @ enron _ development , james m bannantine / enron _ development @ enron _ development , cliff baxter / hou / ect @ ect , sanjay bhatnagar / enron _ development @ enron _ development , rick buy / hou / ect @ ect , richard causey / corp / enron @ enron , diomedes christodoulou / enron _ development @ enron _ development , james derrick / corp / enron @ enron , andrew s fastow / hou / ect @ ect , peggy fowler / enron @ gateway , mark frevert / lon / ect @ ect , kevin hannon / enron communications @ enron communications , ken harrison / enron @ gateway , david haug / enron _ development @ enron _ development , joe hirko / enron communications @ enron communications , stanley horton / corp / enron @ enron , kurt s huneke / enron _ development @ enron _ development , larry l izzo / enron _ development @ enron _ development , steven j kean / hou / ees @ ees , mark koenig / corp / enron @ enron , rebecca p mark / hou / azurix @ azurix , mike mcconnell / hou / ect @ ect , rebecca mcdonald / enron _ development @ enron _ development , jeffrey mcmahon / hou / ect @ ect , lou l pai / hou / ees @ ees , ken rice / enron communications @ enron communications , john sherriff / lon / ect @ ect , greg whalley / hou / ect @ ect , thomas e white / hou / ees @ ees , brenda garza - castillo / enron _ development @ enron _ development , marcia manarin / enron _ development @ enron _ development , susan skarness / hou / ect @ ect , stacy guidroz / enron _ development @ enron _ development , beena pradhan / enron _ development @ enron _ development , karen k heathman / hou / ect @ ect , sharron westbrook / corp / enron @ enron , molly bobrow / enron _ development @ enron _ development , rosane fabozzi / enron _ development @ enron _ development , stephanie harris / corp / enron @ enron , bridget maronge / hou / ect @ ect , mary trosper / enron @ gateway , nicki daw / lon / ect @ ect , carol ann brown / enron communications @ enron communications , dolly henrici / enron @ gateway , ann joyner / corp / enron @ enron , elaine rodriguez / enron _ development @ enron _ development , nancy young / enron communications @ enron communications , cindy stark / corp / enron @ enron , sherryl stone / enron _ development @ enron _ development , mary e garza / enron _ development @ enron _ development , maureen mcvicker / hou / ees @ ees , joannie williamson / corp / enron @ enron , rosalee fleming / corp / enron @ enron , marsha lindsey / hou / azurix @ azurix , cathy phillips / hou / ect @ ect , loretta brelsford / enron _ development @ enron _ development , sue ford / hou / ect @ ect , karen owens / hou / ees @ ees , dorothy dalton / enron communications @ enron communications , lauren urquhart / lon / ect @ ect , pam benson / enron _ development @ enron _ development , liz m taylor / hou / ect @ ect , judy g smith @ ees , katherine brown / corp / enron @ enron , vanessa groscrand / corp / enron @ enron , cindy olson / corp / enron @ enron , bobbie power / corp / enron @ enron cc : danny mccarty / lon / ect @ ect , philippe a bibi / hou / ect @ ect , david w delainey / hou / ect @ ect , mark e haedicke / hou / ect @ ect , michael kopper / hou / ect @ ect , john j lavorato / cal / ect @ ect , jere c overdyke / hou / ect @ ect , greg piper / corp / enron @ enron , jeffrey a shankman / hou / ect @ ect , richard dimichele / enron communications @ enron communications , jay fitzgerald / corp / enron @ enron , jim fallon / hou / ect @ ect , rebecca carter / corp / enron @ enron , david cox / enron communications @ enron communications , tom gros / enron communications @ enron communications , marty sunde / hou / ees @ ees , dan leff / hou / ees @ ees , jim crowder / enron communications @ enron communications , mary ann long / enron communications @ enron communications , charlene jackson / corp / enron @ enron , jeremy blachman / hou / ees @ ees , mark s muller / hou / ees @ ees , michael burke / houston / eott @ eott , john b echols / hou / ees @ ees , gene humphrey / hou / ect @ ect , drew c lynch / hou / ect @ ect , amanda k martin / hou / azurix @ azurix , ted murphy / hou / ect @ ect , mark palmer / corp / enron @ enron , paula rieker / corp / enron @ enron , rob walls / enron _ development @ enron _ development , david berberian / enron communications @ enron communications , scott yeager / enron communications @ enron communications , stephen barth / enron communications @ enron communications , john bloomer / enron communications @ enron communications , kenny burroughs / enron communications @ enron communications , kevin garland / enron communications @ enron communications , john griebling / enron communications @ enron communications , kevin howard / enron communications @ enron communications , kristina mordaunt / enron communications @ enron communications , everett plante / enron communications @ enron communications , david reece / enron communications @ enron communications , james reece / enron communications @ enron communications , rex shelby / enron communications @ enron communications , claudia johnson / enron communications @ enron communications , kevin kohnstamm / enron communications @ enron communications , steve luginbill / enron communications @ enron communications , jean mrha / enron communications @ enron communications , brad nebergall / enron communications @ enron communications , raymond bowen / hou / ect @ ect , janet r dietrich / hou / ect @ ect , jeff donahue / hou / ect @ ect , gary hickerson / hou / ect @ ect , vince j kaminski / hou / ect @ ect , george mcclellan / hou / ect @ ect , julia murray / hou / ect @ ect , brian redmond / hou / ect @ ect , colleen sullivan / hou / ect @ ect subject : jeff skilling does msl 50 well , the bike is inspected , a few training rides have been made , and the camping gear is being dusted off ( yes , he is actually camping at the fairgrounds in lagrange ! ) . now all our fearless leader ( and incidentally , the national multiple sclerosis society ' s 2000 man of the year ) , jeff skilling , needs is your help in raising money for ms . enron ' s msl 50 dream team is bigger than some townships in these parts - over 350 enron employees , led by jeff , will ride from houston to austin under the enron flag april 15 - 16 , and the team ' s goal is to raise $ 350 , 000 . i am challenging ( is begging a better word ? ) each of you to pledge a certain amount per mile - i . e . , $ 1 , $ 2 , $ 5 , it ' s your call . i ' ll even give you a break on the calculation and use 150 miles , even though jeff swears it ' s closer to 170 miles ( you know how he is with numbers ) . of course , a flat pledge is also appreciated . and don ' t forget , enron will match your pledge to this very worthy cause 1 - 1 . i hope you will join the team and help enron maintain its status as the top money raiser of all msl 50 rides in the nation ! thank you for your consideration . if you have any questions , please don ' t hesitate to call me . sherri x 3 - 5984","2000-03-30","7780","1658","0","2","5","0","1","1","30","1"
"12094","fw : originations schedule faith , per our discussion , enovate and central are the same . enovate / chicago and central desk / houston should be included in my teams numbers and are reflective of my goals / objectives for the year 2001 . one number should be viewed as central / origination . thanx , laura - - - - - original message - - - - - from : kitchen , louise sent : thursday , july 05 , 2001 9 : 52 am to : kitchen , louise cc : vickers , frank w . ; tycholiz , barry ; luce , laura ; lagrasta , fred ; redmond , brian ; killen , faith subject : re : originations schedule sorry forgot the west below barry $ 40 , 564 , 000 louise kitchen 07 / 05 / 2001 09 : 50 am to : frank w vickers / enron @ enronxgate , barry tycholiz / enron @ enronxgate , laura luce / enron @ enronxgate , fred lagrasta / enron @ enronxgate , brian redmond / enron @ enronxgate cc : faith killen / enron @ enronxgate subject : re : originations schedule it might be quicker to just take the number from the dpr and split it out into a number by originator , as we do need the information for monday ' s prc . the numbers below are the total per region which need dividing up by originator . frank $ 8 , 261 , 000 enovate $ 6 , 219 , 000 laura $ 2 , 357 , 000 fred $ 19 , 465 , 000 please send back the divided numbers to both faith and i . thanks louise louise kitchen 07 / 05 / 2001 08 : 29 am to : frank w vickers / enron @ enronxgate , barry tycholiz / enron @ enronxgate , laura luce / enron @ enronxgate , fred lagrasta / enron @ enronxgate , brian redmond / enron @ enronxgate cc : faith killen / enron @ enronxgate subject : originations schedule these are the origination numbers by deal maker that we are using for prc purposes , can you check your guys and let faith know today if there are any discrepencies . thanks louise - - - - - - - - - - - - - - - - - - - - - - forwarded by louise kitchen / hou / ect on 07 / 05 / 2001 08 : 27 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : faith killen / enron @ enronxgate on 07 / 04 / 2001 01 : 54 pm to : louise kitchen / hou / ect @ ect cc : wes colwell / enron @ enronxgate , tammie schoppe / hou / ect @ ect subject : originations schedule hi louise , as requested , attached is a file that contains june ytd originations by originator . we ' ve arranged the file in the following sorts : ? by team ? by originator ( sorted alphabetically ) ? by originator ( sorted by value ) ? top 10 overall originators by value ? top 10 originators - gas ? top 10 originators - power an item to note is that not all deals had a related individual ' s name ( such as enduser ) - we left the listing as it appears in the risk book in these cases . we ' ll send you an update if the dpr amounts move ( the dpr isn ' t final yet . ) please let me know if you need any additional information !","0","ham","fw : originations schedule","faith , per our discussion , enovate and central are the same . enovate / chicago and central desk / houston should be included in my teams numbers and are reflective of my goals / objectives for the year 2001 . one number should be viewed as central / origination . thanx , laura - - - - - original message - - - - - from : kitchen , louise sent : thursday , july 05 , 2001 9 : 52 am to : kitchen , louise cc : vickers , frank w . ; tycholiz , barry ; luce , laura ; lagrasta , fred ; redmond , brian ; killen , faith subject : re : originations schedule sorry forgot the west below barry $ 40 , 564 , 000 louise kitchen 07 / 05 / 2001 09 : 50 am to : frank w vickers / enron @ enronxgate , barry tycholiz / enron @ enronxgate , laura luce / enron @ enronxgate , fred lagrasta / enron @ enronxgate , brian redmond / enron @ enronxgate cc : faith killen / enron @ enronxgate subject : re : originations schedule it might be quicker to just take the number from the dpr and split it out into a number by originator , as we do need the information for monday ' s prc . the numbers below are the total per region which need dividing up by originator . frank $ 8 , 261 , 000 enovate $ 6 , 219 , 000 laura $ 2 , 357 , 000 fred $ 19 , 465 , 000 please send back the divided numbers to both faith and i . thanks louise louise kitchen 07 / 05 / 2001 08 : 29 am to : frank w vickers / enron @ enronxgate , barry tycholiz / enron @ enronxgate , laura luce / enron @ enronxgate , fred lagrasta / enron @ enronxgate , brian redmond / enron @ enronxgate cc : faith killen / enron @ enronxgate subject : originations schedule these are the origination numbers by deal maker that we are using for prc purposes , can you check your guys and let faith know today if there are any discrepencies . thanks louise - - - - - - - - - - - - - - - - - - - - - - forwarded by louise kitchen / hou / ect on 07 / 05 / 2001 08 : 27 am - - - - - - - - - - - - - - - - - - - - - - - - - - - from : faith killen / enron @ enronxgate on 07 / 04 / 2001 01 : 54 pm to : louise kitchen / hou / ect @ ect cc : wes colwell / enron @ enronxgate , tammie schoppe / hou / ect @ ect subject : originations schedule hi louise , as requested , attached is a file that contains june ytd originations by originator . we ' ve arranged the file in the following sorts : ? by team ? by originator ( sorted alphabetically ) ? by originator ( sorted by value ) ? top 10 overall originators by value ? top 10 originators - gas ? top 10 originators - power an item to note is that not all deals had a related individual ' s name ( such as enduser ) - we left the listing as it appears in the risk book in these cases . we ' ll send you an update if the dpr amounts move ( the dpr isn ' t final yet . ) please let me know if you need any additional information !","2001-07-05","2835","636","0","1","5","0","1","1","26","1"
"29372","immediately get some of the action our perfume has real human sexual attractant in it . direct from the laboratory to you ! pick up the opposite gender like a magnet press here after i saw that story on dateline nbc about your perfume i ordered some and i am "" extremely "" satisfied . women are now coming up and talking to me ! i don ' t even have to use pick - up lines anymore . thank you . - robert y . in tuscon , az . to whom it may concern : thank you for your prompt service and remarkable product . my wife and i haven ' t been so ' frisky ' in years . it ' s just like our honeymoon again . please find my payment enclosed for another bottle of your perfume . thanks again . - leslie a . in macon , ga . press to stop receiving or not send to postal center slot 1200 b , oranje stad , a ruba no , was the answer ; but there are plenty of long , tough vines growing on the island that are just as strong and pliable as ropesthen , if you are willing to run the chances , decided the boy , i will make the attempt to save you but i must warn you that in case i find i can not support the weight of your bodies i shall drop one or both of you into the sea","1","spam","immediately get some of the action","our perfume has real human sexual attractant in it . direct from the laboratory to you ! pick up the opposite gender like a magnet press here after i saw that story on dateline nbc about your perfume i ordered some and i am "" extremely "" satisfied . women are now coming up and talking to me ! i don ' t even have to use pick - up lines anymore . thank you . - robert y . in tuscon , az . to whom it may concern : thank you for your prompt service and remarkable product . my wife and i haven ' t been so ' frisky ' in years . it ' s just like our honeymoon again . please find my payment enclosed for another bottle of your perfume . thanks again . - leslie a . in macon , ga . press to stop receiving or not send to postal center slot 1200 b , oranje stad , a ruba no , was the answer ; but there are plenty of long , tough vines growing on the island that are just as strong and pliable as ropesthen , if you are willing to run the chances , decided the boy , i will make the attempt to save you but i must warn you that in case i find i can not support the weight of your bodies i shall drop one or both of you into the sea","2004-08-15","1162","254","0","2","0","0","1","1","34","1"
"8322","hello team we are very excited to be able to welcome your alp team to enron . we are looking to working with you this semester . to kick things off , we would like to invite you to cacciatore ' s this thursday for dinner ( 1 / 25 / 01 , 7 pm ) . if you can ' t stand italian cuisine , or would like to try a different day or time , please feel free to make a suggestion . we look forward to meeting you . ken 713 / 345 - 4638","0","ham","hello team","we are very excited to be able to welcome your alp team to enron . we are looking to working with you this semester . to kick things off , we would like to invite you to cacciatore ' s this thursday for dinner ( 1 / 25 / 01 , 7 pm ) . if you can ' t stand italian cuisine , or would like to try a different day or time , please feel free to make a suggestion . we look forward to meeting you . ken 713 / 345 - 4638","2001-01-23","425","98","0","0","0","0","1","1","10","1"
"13688","marathon follow - up louise , yesterday afternoon i spoke with walt madro , sr . vice president of global gas and lng , regarding marathon ' s decision not to pursue a marketing / trading relationship with enron . walt further clarified marathon ' s poisition : marathon is in final negotiations to acquire a firm with both upstream assets and a small , niche marketing arm . steve lowden told walt to hold off on the negotiations with enron because of the acquisition of this firm and the potential duplication of marketing compentencies . ( ? ? ) i asserted that this firm , even if acquired , does not have the premier gas and power franchise like enron and walt agreed . as such , walt will contact me when the deal is completed - expected date is before the end of the year . i will stay in contact with walt and try to identify the firm being acquired . ultimately , i do not like how this "" smells . "" i would like to have a conversation with lowden because the opportunity cost of not having a marketing / trading relationship with enron versus acquiring this small firm ( albeit receiving strategic upstream assets ) , i can not compute intellectually . do you agree ? mrha","0","ham","marathon follow - up","louise , yesterday afternoon i spoke with walt madro , sr . vice president of global gas and lng , regarding marathon ' s decision not to pursue a marketing / trading relationship with enron . walt further clarified marathon ' s poisition : marathon is in final negotiations to acquire a firm with both upstream assets and a small , niche marketing arm . steve lowden told walt to hold off on the negotiations with enron because of the acquisition of this firm and the potential duplication of marketing compentencies . ( ? ? ) i asserted that this firm , even if acquired , does not have the premier gas and power franchise like enron and walt agreed . as such , walt will contact me when the deal is completed - expected date is before the end of the year . i will stay in contact with walt and try to identify the firm being acquired . ultimately , i do not like how this "" smells . "" i would like to have a conversation with lowden because the opportunity cost of not having a marketing / trading relationship with enron versus acquiring this small firm ( albeit receiving strategic upstream assets ) , i can not compute intellectually . do you agree ? mrha","2001-11-01","1182","223","0","0","0","0","0","0","20","1"
